model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,Make_BMW,Make_Ford,Make_Hyundai,Make_audi,Make_skoda,Make_toyota,Make_vw
42,2016.0,7250.0,22440.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,12495.0,13174.0,150.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2020.0,18290.0,1005.0,145.0,51.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2016.0,8430.0,31842.0,160.0,44.1,1.6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,10170.0,36563.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
124,2019.0,24995.0,5341.0,145.0,32.5,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2018.0,19690.0,16000.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,11750.0,22000.0,145.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2014.0,7471.0,53301.0,30.0,62.8,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2013.0,5971.0,73411.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,7710.0,34261.0,145.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,11991.0,31107.0,145.0,54.3,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,5995.0,44523.0,0.0,76.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2018.0,12670.0,7162.0,150.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,6890.0,27732.0,0.0,76.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,21390.0,6901.0,145.0,37.7,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2014.0,8280.0,28371.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,7990.0,20362.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,8890.0,3669.0,145.0,47.9,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,12940.0,33000.0,20.0,67.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
47,2019.0,28450.0,4577.0,145.0,54.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,22980.0,3377.0,145.0,37.2,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,23190.0,5099.0,145.0,38.7,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
70,2019.0,23880.0,4507.0,145.0,38.7,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,7220.0,50211.0,0.0,88.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2015.0,10191.0,50000.0,165.0,47.9,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2017.0,10491.0,8801.0,125.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2016.0,8650.0,11871.0,0.0,74.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,13091.0,33937.0,145.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2014.0,6990.0,48462.0,30.0,61.4,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51,2016.0,10495.0,15146.0,30.0,58.9,1.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2018.0,13180.0,19065.0,145.0,74.3,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2013.0,6800.0,15974.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,13338.0,23117.0,205.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,4780.0,47969.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,19320.0,11909.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,6590.0,24916.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2015.0,10547.0,35226.0,30.0,64.2,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2015.0,10441.0,46032.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,2017.0,7950.0,52053.0,20.0,68.9,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2019.0,22998.0,7030.0,145.0,74.3,1.5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,9298.0,20369.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,16998.0,11651.0,150.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2017.0,12298.0,18593.0,30.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,6100.0,48438.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2016.0,7197.0,49132.0,0.0,74.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,10490.0,47018.0,145.0,51.4,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
43,2014.0,7470.0,50039.0,30.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,12498.0,16549.0,150.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,2017.0,10798.0,13167.0,30.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9420.0,40792.0,0.0,57.7,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8791.0,13579.0,150.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2014.0,10699.0,45497.0,200.0,47.9,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,2017.0,6699.0,33315.0,30.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
47,2017.0,18498.0,40512.0,150.0,52.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,6298.0,34701.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,10250.0,30086.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,11750.0,27800.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,16000.0,8543.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,15500.0,13036.0,200.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2017.0,11750.0,14372.0,145.0,53.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,11498.0,15411.0,0.0,57.7,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
51,2017.0,11498.0,36658.0,150.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
47,2017.0,19298.0,26035.0,150.0,52.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2019.0,11498.0,5492.0,150.0,48.7,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,10298.0,18563.0,150.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,7410.0,53593.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2016.0,10000.0,40200.0,125.0,52.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,11000.0,18039.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,8471.0,18703.0,145.0,48.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9500.0,17226.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2017.0,11698.0,22997.0,145.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,10298.0,24745.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2019.0,17498.0,14074.0,145.0,61.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2019.0,14998.0,8147.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,7899.0,25465.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,6999.0,63259.0,20.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2014.0,7500.0,15800.0,150.0,47.1,1.4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2017.0,7999.0,14796.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8999.0,19300.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,10500.0,19255.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,8000.0,16756.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,19000.0,11717.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,11500.0,27000.0,150.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2014.0,5995.0,58769.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,8222.0,42102.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2013.0,6899.0,31910.0,20.0,70.6,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2017.0,16688.0,16735.0,150.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,2017.0,7495.0,15060.0,150.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9823.0,28828.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2018.0,17550.0,16672.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,13766.0,12983.0,145.0,58.9,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,10642.0,16364.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,10463.0,13811.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2014.0,9356.0,42342.0,145.0,53.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
47,2016.0,22000.0,10637.0,145.0,52.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
26,2016.0,10450.0,22380.0,20.0,64.2,1.5,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,13240.0,58644.0,30.0,61.4,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2015.0,7700.0,11015.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
100,2015.0,14460.0,30981.0,145.0,52.3,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,11699.0,36928.0,150.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,9399.0,14944.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8500.0,45345.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2014.0,7250.0,40412.0,30.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,10500.0,29533.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,9998.0,19504.0,20.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38,2018.0,22998.0,9343.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,9990.0,21047.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8930.0,38151.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,11491.0,15341.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,2015.0,6777.0,30544.0,30.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2018.0,14591.0,37880.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,9999.0,27977.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,10999.0,22612.0,150.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2013.0,5000.0,56497.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2018.0,14581.0,15535.0,145.0,80.7,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77,2016.0,9840.0,47219.0,20.0,67.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,2015.0,14620.0,30098.0,125.0,43.5,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,10141.0,42792.0,20.0,70.6,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2017.0,16190.0,16814.0,145.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,7760.0,38914.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2018.0,12600.0,35211.0,145.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2014.0,6991.0,57483.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2014.0,6991.0,21020.0,30.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2013.0,5397.0,80146.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2017.0,15999.0,31065.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2014.0,8999.0,29893.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2017.0,12490.0,36139.0,145.0,64.2,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77,2017.0,12599.0,27776.0,145.0,64.2,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,8230.0,50784.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,8250.0,64734.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77,2017.0,11990.0,25490.0,145.0,67.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23,2014.0,7200.0,32318.0,160.0,44.1,1.6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
77,2016.0,9850.0,60668.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
51,2015.0,9797.0,40521.0,125.0,56.5,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
51,2013.0,7690.0,36270.0,125.0,60.1,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2017.0,18497.0,13128.0,145.0,54.3,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
77,2017.0,12890.0,65040.0,30.0,62.8,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,8990.0,53500.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,9463.0,39275.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,2017.0,6968.0,23745.0,30.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,7995.0,8700.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,8997.0,24046.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,7890.0,39876.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,8950.0,10864.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,9500.0,25887.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,8450.0,29193.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37,2018.0,14750.0,7709.0,145.0,54.3,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,7250.0,19913.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2014.0,9500.0,30124.0,165.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
70,2014.0,10582.0,38547.0,145.0,53.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,17252.0,15834.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2015.0,9362.0,45588.0,20.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2018.0,17122.0,20877.0,145.0,62.8,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,12852.0,12240.0,145.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2015.0,7900.0,27372.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,15950.0,3333.0,150.0,80.7,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2018.0,12590.0,29440.0,150.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,10180.0,12689.0,150.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,7990.0,39592.0,150.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,16090.0,5473.0,150.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,15410.0,8150.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2013.0,6500.0,71250.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2019.0,16350.0,9790.0,145.0,50.4,1.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9499.0,3266.0,145.0,64.2,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2016.0,10260.0,22268.0,0.0,78.5,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2014.0,6590.0,56557.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,11000.0,16830.0,145.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2014.0,5290.0,59003.0,20.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2016.0,14950.0,13820.0,200.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,9495.0,28740.0,0.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
64,2013.0,4995.0,40289.0,30.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2018.0,17891.0,14384.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,16590.0,4720.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8930.0,12397.0,145.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,7110.0,37374.0,145.0,47.9,1.6,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,7491.0,34300.0,0.0,76.4,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
100,2015.0,14450.0,45003.0,125.0,56.5,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
65,2017.0,6790.0,29375.0,150.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2016.0,7160.0,40065.0,0.0,88.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
84,2020.0,20990.0,2459.0,150.0,50.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9270.0,15032.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,14730.0,7269.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2015.0,9540.0,77251.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2013.0,5991.0,53080.0,30.0,56.5,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,16720.0,20839.0,145.0,54.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
77,2013.0,5491.0,75526.0,125.0,57.7,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2019.0,17350.0,2931.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,2015.0,6140.0,78329.0,30.0,61.4,1.6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2017.0,9160.0,29692.0,145.0,62.8,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2017.0,17547.0,12675.0,145.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2018.0,10750.0,15502.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2016.0,15220.0,22607.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2019.0,13140.0,5211.0,145.0,48.7,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,16600.0,12500.0,145.0,74.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2019.0,12990.0,5744.0,145.0,48.7,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,19090.0,2480.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,13140.0,5011.0,145.0,48.7,1.1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2017.0,6930.0,12555.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,14890.0,11867.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,15660.0,8387.0,145.0,80.7,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
37,2018.0,12980.0,12803.0,145.0,48.7,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,8250.0,31956.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2016.0,16810.0,20841.0,200.0,41.5,2.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2019.0,18000.0,14184.0,145.0,45.6,1.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2014.0,5860.0,64834.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2017.0,6990.0,7394.0,30.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,7300.0,11534.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,6870.0,32715.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,7950.0,13192.0,145.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9420.0,30045.0,0.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,7260.0,24986.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
77,2017.0,9498.0,74351.0,20.0,68.9,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
42,2018.0,14490.0,12053.0,145.0,60.1,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2017.0,16990.0,9019.0,145.0,54.3,2.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
42,2016.0,6298.0,53005.0,125.0,54.3,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2018.0,16700.0,10261.0,145.0,54.3,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
43,2017.0,12250.0,12548.0,145.0,61.4,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
51,2017.0,12850.0,8764.0,30.0,64.2,1.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
70,2017.0,18350.0,6985.0,235.0,38.2,1.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2017.0,9450.0,29926.0,145.0,65.7,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65,2018.0,8550.0,10681.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,2019.0,11170.0,8237.0,145.0,58.9,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
70,2015.0,14750.0,5839.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65,2017.0,6650.0,16702.0,145.0,57.7,1.2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
43,2013.0,5750.0,61747.0,20.0,58.9,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
